year,state,type_of_crime,is_high_impact,total,total_population,crime_per_100k
2021,Oaxaca,Sexual crimes,1,1572,4132148,38.043167863300155
2021,Oaxaca,Drug dealing,1,281,4132148,6.800337258007216
2021,Oaxaca,Extortion,1,125,4132148,3.0250610578323913
2021,Oaxaca,Feminicide,1,43,4132148,1.0406210038943426
2021,Oaxaca,Kidnapping,1,27,4132148,0.6534131884917965
2021,Puebla,Theft with violence,1,12643,6583278,192.04718378898778
2021,Puebla,Domestic violence,1,8717,6583278,132.411239507127
2021,Puebla,Sexual crimes,1,2067,6583278,31.397732254357177
2021,Puebla,Drug dealing,1,1740,6583278,26.430601897717217
2021,Puebla,Homicide,1,1171,6583278,17.787491277141875
2021,Puebla,Extortion,1,117,6583278,1.7772301276051232
2021,Puebla,Feminicide,1,37,6583278,0.5620300403537569
2021,Puebla,Kidnapping,1,19,6583278,0.2886100207221995
2021,Querétaro,Domestic violence,1,3784,2368467,159.7657894325739
2021,Querétaro,Theft with violence,1,2350,2368467,99.22029734845367
2021,Querétaro,Sexual crimes,1,2058,2368467,86.8916476353692
2021,Querétaro,Drug dealing,1,1154,2368467,48.7234992085598
2021,Querétaro,Homicide,1,532,2368467,22.46178646356483
2021,Querétaro,Extortion,1,257,2368467,10.850900603639401
2021,Querétaro,Kidnapping,1,15,2368467,0.6333210469050233
2021,Querétaro,Feminicide,1,9,2368467,0.37999262814301404
2021,Quintana Roo,Domestic violence,1,5848,1857985,314.7495808631394
2021,Quintana Roo,Theft with violence,1,3013,1857985,162.1649259816414
2021,Quintana Roo,Sexual crimes,1,2070,1857985,111.41101784998264
2021,Quintana Roo,Homicide,1,1494,1857985,80.40969114390052
2021,Quintana Roo,Drug dealing,1,1279,1857985,68.83801537687333
2021,Quintana Roo,Extortion,1,109,1857985,5.866570505144014
2021,Quintana Roo,Feminicide,1,25,1857985,1.34554369384037
2021,Quintana Roo,Kidnapping,1,15,1857985,0.807326216304222
2021,San Luis Potosí,Domestic violence,1,9034,2822255,320.09864452361677
2021,San Luis Potosí,Theft with violence,1,3782,2822255,134.00631764316122
2021,San Luis Potosí,Sexual crimes,1,1591,2822255,56.37336101805116
2021,San Luis Potosí,Drug dealing,1,1022,2822255,36.21217785069032
2021,San Luis Potosí,Homicide,1,853,2822255,30.22405842136873
2021,San Luis Potosí,Extortion,1,122,2822255,4.322784440101976
2021,San Luis Potosí,Feminicide,1,24,2822255,0.8503838242823558
2021,San Luis Potosí,Kidnapping,1,14,2822255,0.4960572308313742
2021,Sinaloa,Domestic violence,1,5733,3026943,189.39900751352107
2021,Sinaloa,Theft with violence,1,3762,3026943,124.28380712818179
2021,Sinaloa,Homicide,1,1228,3026943,40.568983294366625
2021,Sinaloa,Sexual crimes,1,833,3026943,27.51951391222101
2021,Sinaloa,Drug dealing,1,145,3026943,4.7903115453445935
2021,Sinaloa,Extortion,1,61,3026943,2.01523451217945
2021,Sinaloa,Feminicide,1,40,3026943,1.3214652538881637
2021,Sinaloa,Kidnapping,1,5,3026943,0.16518315673602046
2021,Sonora,Domestic violence,1,7225,2944840,245.34439901658496
2021,Sonora,Theft with violence,1,5095,2944840,173.01449314733568
2021,Sonora,Drug dealing,1,3013,2944840,102.31455698781596
2021,Sonora,Homicide,1,1968,2944840,66.82875809891199
2021,Sonora,Sexual crimes,1,1161,2944840,39.42489235408375
2021,Sonora,Extortion,1,80,2944840,2.7166161828826016
2021,Sonora,Feminicide,1,42,2944840,1.4262234960133657
2021,Sonora,Kidnapping,1,11,2944840,0.3735347251463577
2021,Tabasco,Domestic violence,1,7791,2402598,324.2739734237688
2021,Tabasco,Theft with violence,1,4193,2402598,174.5194160654425
2021,Tabasco,Homicide,1,837,2402598,34.83728863505255
2021,Tabasco,Sexual crimes,1,780,2402598,32.46485679252209
2021,Tabasco,Extortion,1,104,2402598,4.32864757233628
2021,Tabasco,Drug dealing,1,48,2402598,1.9978373410782828
2021,Tabasco,Kidnapping,1,16,2402598,0.6659457803594275
2021,Tabasco,Feminicide,1,15,2402598,0.6243241690869633
2021,Tamaulipas,Domestic violence,1,7844,3527735,222.3523025397316
2021,Tamaulipas,Theft with violence,1,3172,3527735,89.91605095053909
2021,Tamaulipas,Sexual crimes,1,1388,3527735,39.34535899096729
2021,Tamaulipas,Homicide,1,1251,3527735,35.46184733263695
2021,Tamaulipas,Drug dealing,1,164,3527735,4.648875269826107
2021,Tamaulipas,Extortion,1,96,3527735,2.7212928408738186
2021,Tamaulipas,Kidnapping,1,23,3527735,0.6519764097926857
2021,Tamaulipas,Feminicide,1,5,3527735,0.1417340021288447
2021,Tlaxcala,Theft with violence,1,902,1342977,67.16421800224427
2021,Tlaxcala,Drug dealing,1,186,1342977,13.849827658999372
2021,Tlaxcala,Homicide,1,157,1342977,11.6904459272199
2021,Tlaxcala,Domestic violence,1,78,1342977,5.807992244096511
2021,Tlaxcala,Sexual crimes,1,62,1342977,4.616609219666457
2021,Tlaxcala,Feminicide,1,10,1342977,0.7446143902687835
2021,Tlaxcala,Kidnapping,1,10,1342977,0.7446143902687835
2021,Tlaxcala,Extortion,1,4,1342977,0.2978457561075134
2021,Veracruz de Ignacio de la Llave,Domestic violence,1,11706,8062579,145.1892750446228
2021,Veracruz de Ignacio de la Llave,Theft with violence,1,9070,8062579,112.49502175420545
2021,Veracruz de Ignacio de la Llave,Homicide,1,2064,8062579,25.599749162147745
2021,Veracruz de Ignacio de la Llave,Sexual crimes,1,1785,8062579,22.139317952729517
2021,Veracruz de Ignacio de la Llave,Drug dealing,1,977,8062579,12.11771072258641
2021,Veracruz de Ignacio de la Llave,Extortion,1,744,8062579,9.227816558448605
2021,Veracruz de Ignacio de la Llave,Feminicide,1,67,8062579,0.8309996094301836
2021,Veracruz de Ignacio de la Llave,Kidnapping,1,52,8062579,0.6449549207517842
2021,Yucatán,Domestic violence,1,884,2320898,38.088705320095926
2021,Yucatán,Homicide,1,231,2320898,9.953044037264887
2021,Yucatán,Drug dealing,1,223,2320898,9.608349871472162
2021,Yucatán,Sexual crimes,1,107,2320898,4.610284467477674
2021,Yucatán,Theft with violence,1,39,2320898,1.6803840582395262
2021,Yucatán,Feminicide,1,5,2320898,0.21543385362045206
2021,Yucatán,Extortion,1,3,2320898,0.12926031217227127
2021,Yucatán,Kidnapping,1,1,2320898,0.043086770724090416
2021,Zacatecas,Domestic violence,1,3453,1622138,212.8672159828572
2021,Zacatecas,Theft with violence,1,1741,1622138,107.32749001626249
2021,Zacatecas,Homicide,1,1467,1622138,90.4362020987117
2021,Zacatecas,Sexual crimes,1,704,1622138,43.39951348159035
2021,Zacatecas,Extortion,1,486,1622138,29.960459590984243
2021,Zacatecas,Drug dealing,1,314,1622138,19.35716936536842
2021,Zacatecas,Kidnapping,1,17,1622138,1.0479996153224942
2021,Zacatecas,Feminicide,1,11,1622138,0.6781173981498492
2022,Aguascalientes,Domestic violence,1,2534,1425607,177.74884663164534
2022,Aguascalientes,Drug dealing,1,2079,1425607,145.8326172640847
2022,Aguascalientes,Theft with violence,1,1028,1425607,72.10963470297214
2022,Aguascalientes,Sexual crimes,1,497,1425607,34.86234284764314
2022,Aguascalientes,Homicide,1,226,1425607,15.852896345205938
2022,Aguascalientes,Extortion,1,97,1425607,6.804119227809627
2022,Aguascalientes,Feminicide,1,10,1425607,0.7014555904958379
2022,Aguascalientes,Kidnapping,1,5,1425607,0.35072779524791897
2022,Baja California,Domestic violence,1,13262,3769020,351.8686555125736
2022,Baja California,Drug dealing,1,9655,3769020,256.1673856864649
2022,Baja California,Theft with violence,1,9270,3769020,245.95252877405798
2022,Baja California,Sexual crimes,1,3176,3769020,84.26593650338815
2022,Baja California,Homicide,1,2993,3769020,79.4105629580103
2022,Baja California,Extortion,1,172,3769020,4.563520490737646
2022,Baja California,Feminicide,1,26,3769020,0.6898344927859231
2022,Baja California,Kidnapping,1,18,3769020,0.47757772577486984
2022,Baja California Sur,Domestic violence,1,2620,798447,328.1369959433751
2022,Baja California Sur,Sexual crimes,1,843,798447,105.57995709170426
2022,Baja California Sur,Drug dealing,1,519,798447,65.0011835475617
2022,Baja California Sur,Theft with violence,1,480,798447,60.116701546877884
2022,Baja California Sur,Extortion,1,164,798447,20.53987302851661
2022,Baja California Sur,Homicide,1,112,798447,14.027230360938171
2022,Baja California Sur,Feminicide,1,6,798447,0.7514587693359734
2022,Baja California Sur,Kidnapping,1,3,798447,0.3757293846679867
2022,Campeche,Domestic violence,1,1957,928363,210.8011629071818
2022,Campeche,Theft with violence,1,964,928363,103.83869240803436
2022,Campeche,Sexual crimes,1,824,928363,88.75838438197127
2022,Campeche,Drug dealing,1,224,928363,24.12849284170093
2022,Campeche,Homicide,1,203,928363,21.866446637791466
2022,Campeche,Extortion,1,90,928363,9.694483731040552
2022,Campeche,Feminicide,1,11,928363,1.1848813449049562
2022,Campeche,Kidnapping,1,3,928363,0.32314945770135173
2022,Chiapas,Drug dealing,1,1893,5543828,34.14608101117134
2022,Chiapas,Domestic violence,1,1776,5543828,32.03562592490243
2022,Chiapas,Homicide,1,1122,5543828,20.238723134989037
2022,Chiapas,Theft with violence,1,951,5543828,17.154211855057554
2022,Chiapas,Sexual crimes,1,738,5543828,13.31210131338851
2022,Chiapas,Feminicide,1,44,5543828,0.7936754170583935
2022,Chiapas,Extortion,1,29,5543828,0.523104252152123
2022,Chiapas,Kidnapping,1,11,5543828,0.19841885426459838
2022,Chihuahua,Domestic violence,1,13513,3741869,361.1296921404784
2022,Chihuahua,Sexual crimes,1,3847,3741869,102.80958526340713
2022,Chihuahua,Drug dealing,1,3525,3741869,94.20425995672217
2022,Chihuahua,Homicide,1,2066,3741869,55.213049949102974
2022,Chihuahua,Theft with violence,1,1420,3741869,37.94895011022567
2022,Chihuahua,Feminicide,1,43,3741869,1.149158348408242
2022,Chihuahua,Kidnapping,1,21,3741869,0.561216867827281
2022,Chihuahua,Extortion,1,6,3741869,0.16034767652208026
2022,Ciudad de México,Domestic violence,1,37024,9209944,402.00027274867256
2022,Ciudad de México,Theft with violence,1,18430,9209944,200.1097943700852
2022,Ciudad de México,Sexual crimes,1,8662,9209944,94.05051757100803
2022,Ciudad de México,Drug dealing,1,4394,9209944,47.70930203267251
2022,Ciudad de México,Homicide,1,1437,9209944,15.602700733033775
2022,Ciudad de México,Extortion,1,357,9209944,3.87624506728814
2022,Ciudad de México,Feminicide,1,75,9209944,0.8143371990101135
2022,Ciudad de México,Kidnapping,1,27,9209944,0.29316139164364086
2022,Coahuila de Zaragoza,Domestic violence,1,12718,3146771,404.1603281586108
2022,Coahuila de Zaragoza,Drug dealing,1,11032,3146771,350.5815961822452
2022,Coahuila de Zaragoza,Sexual crimes,1,2037,3146771,64.73302315293995
2022,Coahuila de Zaragoza,Theft with violence,1,441,3146771,14.014365837234424
2022,Coahuila de Zaragoza,Homicide,1,392,3146771,12.457214077541709
2022,Coahuila de Zaragoza,Extortion,1,34,3146771,1.080472649582699
2022,Coahuila de Zaragoza,Feminicide,1,23,3146771,0.7309079688353554
2022,Coahuila de Zaragoza,Kidnapping,1,4,3146771,0.12711442936267048
2022,Colima,Domestic violence,1,4405,731391,602.2770310271798
2022,Colima,Drug dealing,1,1965,731391,268.666144374213
2022,Colima,Homicide,1,901,731391,123.18992166980452
2022,Colima,Sexual crimes,1,630,731391,86.13723712761026
2022,Colima,Extortion,1,142,731391,19.41505979701692
2022,Colima,Theft with violence,1,109,731391,14.90310928080876
2022,Colima,Feminicide,1,18,731391,2.461063917931722
2022,Colima,Kidnapping,1,7,731391,0.957080412529003
2022,Durango,Domestic violence,1,5079,1832650,277.13966114642733
2022,Durango,Sexual crimes,1,1012,1832650,55.22058221700815
2022,Durango,Theft with violence,1,955,1832650,52.1103320328486
2022,Durango,Drug dealing,1,831,1832650,45.34417373748397
2022,Durango,Homicide,1,345,1832650,18.825198483070963
2022,Durango,Extortion,1,65,1832650,3.5467765257959787
2022,Durango,Feminicide,1,18,1832650,0.9821842686819633
2022,Durango,Kidnapping,1,1,1832650,0.05456579270455352
2022,Guanajuato,Drug dealing,1,22359,6166934,362.56266079708325
2022,Guanajuato,Domestic violence,1,13724,6166934,222.54170386775667
2022,Guanajuato,Theft with violence,1,9557,6166934,154.9716601474898
2022,Guanajuato,Homicide,1,3513,6166934,56.965098053587084
2022,Guanajuato,Sexual crimes,1,2847,6166934,46.165566227885684
2022,Guanajuato,Extortion,1,523,6166934,8.480713430693436
2022,Guanajuato,Feminicide,1,21,6166934,0.34052577828788183
2022,Guanajuato,Kidnapping,1,9,6166934,0.14593961926623505
2022,Guerrero,Domestic violence,1,3467,3540685,97.91890552251895
2022,Guerrero,Theft with violence,1,2665,3540685,75.26792132030948
2022,Guerrero,Homicide,1,1574,3540685,44.454674731019566
2022,Guerrero,Sexual crimes,1,1077,3540685,30.417842875036893
2022,Guerrero,Drug dealing,1,791,3540685,22.34030985529636
2022,Guerrero,Extortion,1,260,3540685,7.343211836127755
2022,Guerrero,Kidnapping,1,16,3540685,0.4518899591463234
2022,Guerrero,Feminicide,1,12,3540685,0.33891746935974254
2022,Hidalgo,Domestic violence,1,6929,3082841,224.7602130632102
2022,Hidalgo,Theft with violence,1,3576,3082841,115.99690026180397
2022,Hidalgo,Sexual crimes,1,1834,3082841,59.49058027968358
2022,Hidalgo,Homicide,1,545,3082841,17.678498501868894
2022,Hidalgo,Drug dealing,1,485,3082841,15.732241786066814
2022,Hidalgo,Extortion,1,232,3082841,7.525525967768043
2022,Hidalgo,Feminicide,1,19,3082841,0.6163146266706586
2022,Hidalgo,Kidnapping,1,15,3082841,0.48656417895051995
2022,Jalisco,Theft with violence,1,15826,8348151,189.57491305559756
2022,Jalisco,Domestic violence,1,13747,8348151,164.67119485500442
2022,Jalisco,Sexual crimes,1,4238,8348151,50.76573243584118
2022,Jalisco,Homicide,1,2648,8348151,31.719598747075846
2022,Jalisco,Drug dealing,1,1322,8348151,15.835841972671552
2022,Jalisco,Extortion,1,663,8348151,7.941878387202149
2022,Jalisco,Feminicide,1,41,8348151,0.4911267177606155
2022,Jalisco,Kidnapping,1,22,8348151,0.26353140953008636
2022,Michoacán de Ocampo,Theft with violence,1,4231,4748846,89.09532968641224
2022,Michoacán de Ocampo,Homicide,1,3034,4748846,63.8892059249763
2022,Michoacán de Ocampo,Drug dealing,1,2031,4748846,42.76828517917827
2022,Michoacán de Ocampo,Sexual crimes,1,1467,4748846,30.89171558732374
2022,Michoacán de Ocampo,Domestic violence,1,1444,4748846,30.407387394748113
2022,Michoacán de Ocampo,Extortion,1,65,4748846,1.368753587713731
2022,Michoacán de Ocampo,Feminicide,1,43,4748846,0.9054831426413912
2022,Michoacán de Ocampo,Kidnapping,1,39,4748846,0.8212521526282386
2022,Morelos,Domestic violence,1,5206,1971520,264.06021749715956
2022,Morelos,Theft with violence,1,4341,1971520,220.18544067521506
2022,Morelos,Homicide,1,1350,1971520,68.47508521343939
2022,Morelos,Sexual crimes,1,1310,1971520,66.44619379970784
2022,Morelos,Drug dealing,1,665,1971520,33.73031975328681
2022,Morelos,Extortion,1,147,1971520,7.456175945463399
2022,Morelos,Feminicide,1,32,1971520,1.6231131309852296
2022,Morelos,Kidnapping,1,23,1971520,1.1666125628956339
2022,México,Theft with violence,1,71551,16992418,421.07603520581944
2022,México,Domestic violence,1,27449,16992418,161.5367512734209
2022,México,Sexual crimes,1,13320,16992418,78.38790218084324
2022,México,Extortion,1,4153,16992418,24.440312143922075
2022,México,Homicide,1,3822,16992418,22.4923845446834
2022,México,Drug dealing,1,3111,16992418,18.308165441787036
2022,México,Feminicide,1,138,16992418,0.8121269144862138
2022,México,Kidnapping,1,92,16992418,0.5414179429908091
2022,Nayarit,Domestic violence,1,1947,1235456,157.59363344384582
2022,Nayarit,Drug dealing,1,470,1235456,38.042633651056775
2022,Nayarit,Homicide,1,352,1235456,28.491504351429754
2022,Nayarit,Sexual crimes,1,345,1235456,27.92491193535019
2022,Nayarit,Theft with violence,1,252,1235456,20.397326978864484
2022,Nayarit,Extortion,1,17,1235456,1.3760101533360962
2022,Nayarit,Kidnapping,1,3,1235456,0.24282532117695815
2022,Nayarit,Feminicide,1,2,1235456,0.16188354745130543
2022,Nuevo León,Domestic violence,1,22480,5784442,388.6286698008209
2022,Nuevo León,Drug dealing,1,5361,5784442,92.67963962643242
2022,Nuevo León,Sexual crimes,1,4412,5784442,76.2735627740757
2022,Nuevo León,Theft with violence,1,2984,5784442,51.5866526105716
2022,Nuevo León,Homicide,1,1937,5784442,33.48637604111166
2022,Nuevo León,Extortion,1,746,5784442,12.8966631526429
2022,Nuevo León,Feminicide,1,102,5784442,1.7633507259645789
2022,Nuevo León,Kidnapping,1,22,5784442,0.3803305487374582
2022,Oaxaca,Domestic violence,1,7083,4132148,171.41205978101462
2022,Oaxaca,Theft with violence,1,4382,4132148,106.04654044337231
2022,Oaxaca,Homicide,1,1873,4132148,45.32751489056055
2022,Oaxaca,Sexual crimes,1,1596,4132148,38.623979586403976
2022,Oaxaca,Drug dealing,1,310,4132148,7.502151423424331
2022,Oaxaca,Extortion,1,118,4132148,2.8556576385937773
2022,Oaxaca,Feminicide,1,40,4132148,0.9680195385063651
2022,Oaxaca,Kidnapping,1,31,4132148,0.750215142342433
2022,Puebla,Theft with violence,1,13810,6583278,209.7739150617671
2022,Puebla,Domestic violence,1,8191,6583278,124.42129893344925
2022,Puebla,Drug dealing,1,2435,6583278,36.98765265571346
2022,Puebla,Sexual crimes,1,2070,6583278,31.443302257629103
2022,Puebla,Homicide,1,1369,6583278,20.795111493089006
2022,Puebla,Extortion,1,126,6583278,1.913940137420902
2022,Puebla,Feminicide,1,20,6583278,0.3038000218128416
2022,Puebla,Kidnapping,1,17,6583278,0.2582300185409153
2022,Querétaro,Domestic violence,1,5032,2368467,212.45810053507185
2022,Querétaro,Theft with violence,1,2898,2368467,122.3576262620505
2022,Querétaro,Sexual crimes,1,2218,2368467,93.64707213568946
2022,Querétaro,Drug dealing,1,1505,2368467,63.54321170613734
2022,Querétaro,Homicide,1,498,2368467,21.026258757246776
2022,Querétaro,Extortion,1,224,2368467,9.45759430044835
2022,Querétaro,Kidnapping,1,15,2368467,0.6333210469050233
2022,Querétaro,Feminicide,1,12,2368467,0.5066568375240187
2022,Quintana Roo,Domestic violence,1,6161,1857985,331.5957879100208
2022,Quintana Roo,Sexual crimes,1,2305,1857985,124.05912857208212
2022,Quintana Roo,Theft with violence,1,2266,1857985,121.96008040969114
2022,Quintana Roo,Drug dealing,1,1881,1857985,101.23870752454945
2022,Quintana Roo,Homicide,1,1472,1857985,79.225612693321
2022,Quintana Roo,Extortion,1,85,1857985,4.5748485590572585
2022,Quintana Roo,Feminicide,1,14,1857985,0.7535044685506073
2022,Quintana Roo,Kidnapping,1,1,1857985,0.0538217477536148
2022,San Luis Potosí,Domestic violence,1,8861,2822255,313.9687944569148
2022,San Luis Potosí,Theft with violence,1,4846,2822255,171.70666718634567
2022,San Luis Potosí,Drug dealing,1,2408,2822255,85.32184370299636
2022,San Luis Potosí,Sexual crimes,1,1629,2822255,57.71980207316489
2022,San Luis Potosí,Homicide,1,760,2822255,26.9288211022746
2022,San Luis Potosí,Extortion,1,122,2822255,4.322784440101976
2022,San Luis Potosí,Feminicide,1,12,2822255,0.4251919121411779
2022,San Luis Potosí,Kidnapping,1,11,2822255,0.38975925279607976
2022,Sinaloa,Domestic violence,1,6746,3026943,222.86511506823882
2022,Sinaloa,Theft with violence,1,3619,3026943,119.55956884553163
2022,Sinaloa,Homicide,1,1106,3026943,36.538514270007724
2022,Sinaloa,Sexual crimes,1,1029,3026943,33.994693656273014
2022,Sinaloa,Drug dealing,1,146,3026943,4.823348176691797
2022,Sinaloa,Extortion,1,61,3026943,2.01523451217945
2022,Sinaloa,Feminicide,1,20,3026943,0.6607326269440819
2022,Sinaloa,Kidnapping,1,5,3026943,0.16518315673602046
2022,Sonora,Domestic violence,1,6345,2944840,215.46162100487635
2022,Sonora,Theft with violence,1,4321,2944840,146.73123157794652
2022,Sonora,Drug dealing,1,2341,2944840,79.49498105160212
2022,Sonora,Homicide,1,1753,2944840,59.52785210741501
2022,Sonora,Sexual crimes,1,1035,2944840,35.14622186604366
2022,Sonora,Extortion,1,62,2944840,2.105377541734016
2022,Sonora,Feminicide,1,35,2944840,1.188519580011138
2022,Sonora,Kidnapping,1,8,2944840,0.27166161828826013
2022,Tabasco,Domestic violence,1,7426,2402598,309.0820853093193
2022,Tabasco,Theft with violence,1,3286,2402598,136.76861464131744
2022,Tabasco,Sexual crimes,1,905,2402598,37.66755820158012
2022,Tabasco,Homicide,1,726,2402598,30.217289783809026
2022,Tabasco,Extortion,1,134,2402598,5.577295910510206
2022,Tabasco,Drug dealing,1,38,2402598,1.5816212283536404
2022,Tabasco,Feminicide,1,17,2402598,0.7075673916318918
2022,Tabasco,Kidnapping,1,12,2402598,0.4994593352695707
2022,Tamaulipas,Domestic violence,1,7863,3527735,222.89089174782117
2022,Tamaulipas,Theft with violence,1,2907,3527735,82.40414883771031
2022,Tamaulipas,Sexual crimes,1,1459,3527735,41.35798182119689
2022,Tamaulipas,Homicide,1,1190,3527735,33.732692506665046
2022,Tamaulipas,Drug dealing,1,159,3527735,4.507141267697262
2022,Tamaulipas,Extortion,1,114,3527735,3.2315352485376594
2022,Tamaulipas,Feminicide,1,19,3527735,0.5385892080896099
2022,Tamaulipas,Kidnapping,1,18,3527735,0.510242407663841
2022,Tlaxcala,Theft with violence,1,958,1342977,71.33405858774945
2022,Tlaxcala,Domestic violence,1,275,1342977,20.476895732391544
2022,Tlaxcala,Homicide,1,164,1342977,12.21167600040805
2022,Tlaxcala,Drug dealing,1,160,1342977,11.913830244300536
2022,Tlaxcala,Sexual crimes,1,58,1342977,4.318763463558944
2022,Tlaxcala,Extortion,1,6,1342977,0.44676863416127005
2022,Tlaxcala,Feminicide,1,5,1342977,0.37230719513439176
2022,Tlaxcala,Kidnapping,1,4,1342977,0.2978457561075134
2022,Veracruz de Ignacio de la Llave,Domestic violence,1,11747,8062579,145.6977971936771
2022,Veracruz de Ignacio de la Llave,Theft with violence,1,7380,8062579,91.53398682977246
2022,Veracruz de Ignacio de la Llave,Sexual crimes,1,1937,8062579,24.024570798003964
2022,Veracruz de Ignacio de la Llave,Homicide,1,1847,8062579,22.90830266593357
2022,Veracruz de Ignacio de la Llave,Drug dealing,1,1703,8062579,21.122273654620933
2022,Veracruz de Ignacio de la Llave,Extortion,1,834,8062579,10.344084690519002
2022,Veracruz de Ignacio de la Llave,Feminicide,1,65,8062579,0.8061936509397304
2022,Veracruz de Ignacio de la Llave,Kidnapping,1,35,8062579,0.43410427358293174
2022,Yucatán,Drug dealing,1,281,2320898,12.107382573469406
2022,Yucatán,Homicide,1,198,2320898,8.531180603369902
2022,Yucatán,Sexual crimes,1,137,2320898,5.902887589200387
2022,Yucatán,Domestic violence,1,125,2320898,5.385846340511302
2022,Yucatán,Theft with violence,1,38,2320898,1.6372972875154357
2022,Yucatán,Extortion,1,10,2320898,0.4308677072409041
2022,Yucatán,Feminicide,1,5,2320898,0.21543385362045206
2022,Yucatán,Kidnapping,1,0,2320898,0.0
2022,Zacatecas,Domestic violence,1,3408,1622138,210.09309935406233
2022,Zacatecas,Theft with violence,1,1918,1622138,118.23901542285553
2022,Zacatecas,Homicide,1,1360,1622138,83.83996922579952
2022,Zacatecas,Sexual crimes,1,724,1622138,44.63245420549916
2022,Zacatecas,Extortion,1,485,1622138,29.898812554788805
2022,Zacatecas,Drug dealing,1,307,1622138,18.925640112000334
2022,Zacatecas,Feminicide,1,15,1622138,0.9247055429316126
2022,Zacatecas,Kidnapping,1,8,1622138,0.49317628956352666
2023,Aguascalientes,Domestic violence,1,3214,1425607,225.44782678536234
2023,Aguascalientes,Drug dealing,1,2181,1425607,152.98746428714225
2023,Aguascalientes,Theft with violence,1,1297,1425607,90.97879008731019
2023,Aguascalientes,Sexual crimes,1,608,1425607,42.648499902146945
2023,Aguascalientes,Homicide,1,249,1425607,17.466244203346363
2023,Aguascalientes,Extortion,1,106,1425607,7.435429259255883
2023,Aguascalientes,Feminicide,1,3,1425607,0.21043667714875136
2023,Aguascalientes,Kidnapping,1,2,1425607,0.14029111809916758
2023,Baja California,Domestic violence,1,14626,3769020,388.0584342879581
2023,Baja California,Drug dealing,1,9839,3769020,261.0492913277192
2023,Baja California,Theft with violence,1,8240,3769020,218.62447002138487
2023,Baja California,Sexual crimes,1,4450,3769020,118.06782664989838
2023,Baja California,Homicide,1,2619,3769020,69.48755910024356
2023,Baja California,Extortion,1,110,3769020,2.9185305464019824
2023,Baja California,Feminicide,1,20,3769020,0.5306419175276332
2023,Baja California,Kidnapping,1,10,3769020,0.2653209587638166
2023,Baja California Sur,Domestic violence,1,2946,798447,368.96625574396296
2023,Baja California Sur,Sexual crimes,1,926,798447,115.97513673418524
2023,Baja California Sur,Drug dealing,1,708,798447,88.67213478164486
2023,Baja California Sur,Theft with violence,1,444,798447,55.60794893086203
2023,Baja California Sur,Extortion,1,112,798447,14.027230360938171
2023,Baja California Sur,Homicide,1,111,798447,13.901987232715507
2023,Baja California Sur,Feminicide,1,2,798447,0.25048625644532446
2023,Baja California Sur,Kidnapping,1,1,798447,0.12524312822266223
2023,Campeche,Domestic violence,1,2151,928363,231.69816117186917
2023,Campeche,Theft with violence,1,948,928363,102.11522863362715
2023,Campeche,Sexual crimes,1,789,928363,84.9883073754555
2023,Campeche,Drug dealing,1,272,928363,29.29888416492256
2023,Campeche,Homicide,1,216,928363,23.266760954497325
2023,Campeche,Extortion,1,96,928363,10.340782646443255
2023,Campeche,Feminicide,1,12,928363,1.292597830805407
2023,Campeche,Kidnapping,1,2,928363,0.21543297180090115
2023,Chiapas,Homicide,1,1277,5543828,23.03462517235383
2023,Chiapas,Domestic violence,1,972,5543828,17.53301148592633
2023,Chiapas,Theft with violence,1,825,5543828,14.881414069844878
2023,Chiapas,Sexual crimes,1,599,5543828,10.804808518590404
2023,Chiapas,Drug dealing,1,385,5543828,6.9446598992609445
2023,Chiapas,Feminicide,1,35,5543828,0.6313327181146313
2023,Chiapas,Extortion,1,18,5543828,0.32468539788752465
2023,Chiapas,Kidnapping,1,17,5543828,0.3066473202271066
2023,Chihuahua,Domestic violence,1,14165,3741869,378.55413965587786
2023,Chihuahua,Sexual crimes,1,3889,3741869,103.9320189990617
2023,Chihuahua,Drug dealing,1,3211,3741869,85.81273155206664
2023,Chihuahua,Homicide,1,2085,3741869,55.72081759142289
2023,Chihuahua,Theft with violence,1,1328,3741869,35.4902857368871
2023,Chihuahua,Kidnapping,1,48,3741869,1.282781412176642
2023,Chihuahua,Feminicide,1,47,3741869,1.2560567994229623
2023,Chihuahua,Extortion,1,5,3741869,0.13362306376840022
2023,Ciudad de México,Domestic violence,1,37578,9209944,408.0155101920272
2023,Ciudad de México,Theft with violence,1,14960,9209944,162.4331266292173
2023,Ciudad de México,Sexual crimes,1,9157,9209944,99.42514308447477
2023,Ciudad de México,Drug dealing,1,4379,9209944,47.54643459287049
2023,Ciudad de México,Homicide,1,1467,9209944,15.928435612637818
2023,Ciudad de México,Extortion,1,496,9209944,5.385483342786883
2023,Ciudad de México,Feminicide,1,59,9209944,0.6406119298879559
2023,Ciudad de México,Kidnapping,1,29,9209944,0.31487705028391055
2023,Coahuila de Zaragoza,Domestic violence,1,12379,3146771,393.3873802701245
2023,Coahuila de Zaragoza,Drug dealing,1,9054,3146771,287.7235108624046
2023,Coahuila de Zaragoza,Sexual crimes,1,1905,3146771,60.538246983971824
2023,Coahuila de Zaragoza,Theft with violence,1,433,3146771,13.760136978509081
2023,Coahuila de Zaragoza,Homicide,1,407,3146771,12.933893187651723
2023,Coahuila de Zaragoza,Extortion,1,30,3146771,0.9533582202200287
